song,artist,comment,label,jjim,rating,date
니 소식,송하예,2019년 잘한 일 중 하나 ^^,1,,,
니 소식,송하예,1번 내부 고발자 아니면 불가능 2번 최근에 만들어서 찍고 주작1~2번 하나는 확실하네,1,,,
니 소식,송하예,근데 얼마나 뻔뻔하면 이게 가능한거야 하예님얼굴두께가 궁금하다,1,,,
니 소식,송하예,ㅋㅋㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,녹스 몇개 띄워놓고 스밍돌리고 있는거 인증하면 그게 주작임? 그건 계정만 여러개 만들면 누구나 할수 있는거 아님?,1,,,
니 소식,송하예,누가봐도 합성아님?정민당은 뭐하는 듣보당??,1,,,
니 소식,송하예,내가 애한테만 욕오질라게 했는데 결국가네 박경센세 나머지 5킬다가자..,1,,,
니 소식,송하예," 본인 평생 가수 아니, 연예인 블랙리스트에 넣어둠 ",1,,,
니 소식,송하예,좋은 노래로 보답해 주지 않으셔도 됩니다,1,,,
니 소식,송하예,푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*)푸항항 ꉂꉂ(ᵔᗜᵔ*),1,,,
니 소식,송하예,박경열사 1킬 완료!!,1,,,
니 소식,송하예,사재기는 범죄입니다,1,,,
니 소식,송하예,평생나오지마시길,1,,,
니 소식,송하예,아니라며,1,,,
니 소식,송하예,니소식은개뿔송하예니소식이나 걱정해라,1,,,
니 소식,송하예,잘 가,1,,,
니 소식,송하예,노래 좋아서 계속 듣는중,1,,,
니 소식,송하예,재기재기 사재기빼박 풀악셀부웅,1,,,
니 소식,송하예,퀸보아의 선견지명 ㅋㄹㅆ,1,,,
니 소식,송하예,안녕 잘가~~~,1,,,
니 소식,송하예,엥 그럼 사재기 확정된건가,1,,,
니 소식,송하예,너무빼박,1,,,
니 소식,송하예,차트조작하다가 가수 커리어까지 끝장나게생겼네ㅋㅋㅋ,1,,,
니 소식,송하예,박경 고소한다면서 사재기걸려서 고소 당해버렷쥬~,1,,,
니 소식,송하예,송하예바이브임재현닐로김나영벤숀전상근황인욱정민당감사합니다ㅜ이분덜확실히조져주세요,1,,,
니 소식,송하예,증말루^✌✋✋✋,1,,,
니 소식,송하예,네 다음 사재기~~ 이제 사과하고 음원 내려야지??,1,,,
니 소식,송하예,??? 박경과 악플러들은 고소장을 접수했지만 사재기를 하겠다고 협박한 협박범은 신고하지 않았다 ??? 그렇게 사재기가 아니라고 떳떳하더니 이게 뭔 갸소리야 차라리 입이라도 다물면 반이라도 가지ㅋㅋ,1,,,
니 소식,송하예," 빠잉,, ",1,,,
니 소식,송하예,#사재기_아니구요 #주작_아니구요홍보한만큼 들어주셔서 감사합니다ㅋㅋ,1,,,
니 소식,송하예,박경한테나 사과해라 미친♩♪야,1,,,
니 소식,송하예,시훅페 같은 페이지에 말같지도 않은 사연 올리는 삭으로 바이럴하는 척 하면서 사재기 해보리기~~~,1,,,
니 소식,송하예,성지순례,1,,,
니 소식,송하예,송하예가 다른 사람보다 더 의심을 더 받은 이유 1.멜론 댓글창에 알바들 많음 -똑같은 멘트를 다른 닉넴 3~4명이서 돌아가면서 함2. 송하예와 관련된 곡위주로 듣는 계정 다수 발견 3.델루나 ost 나오기도전에 커버곡이 먼저 풀림 그럴줄 알았다,1,,,
니 소식,송하예,작동스톱,1,,,
니 소식,송하예,박경좌 웃음소리 여기까지 들리네 ㅋㅋ '홓홓',1,,,
니 소식,송하예,뭔 자신감으로 경이한테 욕했냐 사과해라,1,,,
니 소식,송하예,ㅋㅋㅋㅋ 이제 줄줄이 소시지마냥 다 걸렸으면 좋겠다,1,,,
니 소식,송하예,누나 나 울어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,ㄹㅇ 웃기네,1,,,
니 소식,송하예,어뜩해 이제... 끝났다고 본다,1,,,
니 소식,송하예,아니라면서요..,1,,,
니 소식,송하예,소신 지켜가며 열심히 음악하는 가수들 바보 만들지 말고 양심껏 음악하세요 ^^ 물론 더이상 나오긴 할란가~ 싶지만요 : ),1,,,
니 소식,송하예,드디어 잡았네요,1,,,
니 소식,송하예,냥이ㅇ옹님 어디로 튀었노 이기,1,,,
니 소식,송하예,ㅎㅎ 수고했어요 ㅎㅎ,1,,,
니 소식,송하예,잡았다 요년!!!,1,,,
니 소식,송하예,너네 걸리셨어요,1,,,
니 소식,송하예,사재기 아니라고 믿었는데실망이네요,1,,,
니 소식,송하예,아이고 이제 다른 사재기도 나오나? 안봐도 누구 인지 다 아는데,1,,,
니 소식,송하예,와 공장 사진 떴네ㅋㅋㄱㅋㄱㄱㅋㄱㄱㄱ ㅅㄱ,1,,,
니 소식,송하예,냥이ㅇ옹 어디로 갔음? 송하예 사재기 아니람숴 ㅋ,1,,,
니 소식,송하예,만들아 딱 대 ^^,1,,,
니 소식,송하예,^^b,1,,,
니 소식,송하예,앜ㅋㅋㅋㅋㅋ사재기다ㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,송-하 거의 확정 나버렸긔윤ㅜ❤,1,,,
니 소식,송하예,제발 사재기 하지마세요님같은 사재기 가수때문에 피해보는 사람들이 얼마나 많은지 아세요?,1,,,
니 소식,송하예,팔로우도 돈 주고 사시는 분 그래도 사재기 하지 마세요 내가 다 창피함 고소한다고 그 난리치던 당당함은 어디로 가고 일 터지니까 인스타 댓글창부터 다 닫아놓으시고,1,,,
니 소식,송하예,송하예 내꺼,1,,,
니 소식,송하예,다들 노래 좋은데 사재기 왜했냐고 하시는데 애초에 사재기안했으면 이 노래 안줬지 않았을까 싶네여,1,,,
니 소식,송하예,지금상황에선 사재기든 아니든들을사람 아무도없을텐데,1,,,
니 소식,송하예,그알보셨어요?,1,,,
니 소식,송하예,별 이상한 인간들이 많네. 확실하지도 않은걸로 마녀사냥들을 하시네들. 26살밖에 안된 처자에게 너무 가혹하게 구는게 아닌가. 본인들 할일이나 잘하시라 멍청하고 악마같은 인간들.,1,,,
니 소식,송하예,와 이정도면 팬클럽 5만명 정도 이상 되시나요?,1,,,
니 소식,송하예,범죄에요 이거;;,1,,,
니 소식,송하예,그만올라가요 제발 ㅠㅠㅠㅠㅠㅠㅠ,1,,,
니 소식,송하예,쪽팔리지도 않나 기계로 올라와서 고개 처들고 다녔누,1,,,
니 소식,송하예,아이고 하얀애야 솔까 그알가수 노래들중 개인적으로 난 이곡이 제일좋다고 생각함재기 안했어도 충분히 시간지나면 이곡정도면 차트에 떠올랏다 왜무리해서논란에 오르기전에 이노래는 여자애들 정나부른거 사실,1,,,
니 소식,송하예,1년 계약이라 5월달까지 상위권에 있을거에요근데 노래는 괜찮던데 아쉽네요 편법은 잘못된거니까요 그래도 심한욕설은 하지 말아요,1,,,
니 소식,송하예,그알 잘 봤습니다. 노래 좋은데 왜 그러셨어요? 가수로서 안 창피하세요? 그러고선 오히려 고소 한다는 뻔뻔함이 더 대단함...,1,,,
니 소식,송하예,와~ 명곡은 명곡인가 보다!작년에 역주행 해서 올라오더니 !장기집권 가즈아~,1,,,
니 소식,송하예,송하예님은 사재기 안했어요다들 그만하세요 제발...사재기 한사람은 홍보마케팅 대행업체가했어요ㅜㅜ말이냐 방구냐 이게...,1,,,
니 소식,송하예,부끄러운 줄 알아야지근데 송하예님은왜 부끄러운 줄 모르세요?,1,,,
니 소식,송하예,이수법 보면 누가 생각나지 않냐?ㅋㅋㅋ,1,,,
니 소식,송하예,송하예의 사재기때문에 묻힌 띵곡 재생 다운로드 곡명 우리끼리 아티스트명 보너스베이비 (Bonusbaby) 보너스베이비 (Bonusbaby) 앨범명 우리끼리,1,,,
니 소식,송하예,실망이다 처음에 노래 좋아서 몇번 들었었는데 그알에서 니 사재기를 봐버렸다 팬 됐다가 팬 취소 눌렀다 실망이다 차라리 곡이 좋으니 딴 사람한데 주는게 어떠니?,1,,,
니 소식,송하예,더이상 생략한다,1,,,
니 소식,송하예,어디서 많이 보던 표지 아님?,1,,,
니 소식,송하예,밑에서 3위까지 느리게 올라온 건 맞는데 멜론 팬 3자릿수 듣보가 발매 첫날인지 다음날인지 모르겠지만 얼마 안 돼서 페북으로 차트인 하는 게 말이 안 됨,1,,,
니 소식,송하예,그런데 말입니다,1,,,
니 소식,송하예,아 제발 좀 차트에서 보이지마 듣 보 잡 누가봐도 사재긴데 아니라고 하는건 좀ㅋ..ㅋㅋ풉키,1,,,
니 소식,송하예,사재기 할 돈으로 좋은 음악 만들도록 노력을 하세요,1,,,
니 소식,송하예,흐엥? 아직도 차트순위에 있는게 신기,1,,,
니 소식,송하예,6업이 말이냐고..,1,,,
니 소식,송하예,얼릉 확정지어주세요,1,,,
니 소식,송하예,다모임 방문자수 늘리는 프로그램 생각나서 좋았습니다별반개박고갑니다,1,,,
니 소식,송하예,가게들 스밍리스트에 이미 들어있으니 그렇지ㅉㅉ 첨에는 사재기로 차트들었겠지만 지금은 가게들이 스밍하고있을듯ㅋㅋ..,1,,,
니 소식,송하예,아니 사재기 의혹받는데 순위상승하는게 말이 돼냐고,1,,,
니 소식,송하예,마! 아직도 스믈스믈 오노!!,1,,,
니 소식,송하예,아직 있네.. 사재기 기간 남았나??,1,,,
니 소식,송하예,커버하신 분들이 더 잘부르시던데... 음악에는 재능이 없으신거 같습니다 보컬스킬따위야 바이럴마케팅 안하신분들중에 님보다 잘하시는 분들 쌔고 쌨고요 음악하시는 분은 아니고 장사하시는 분 같은데 치킨집같은거 하시는게 더 떳떳하게 살 수 있는 길 아닐까요...,1,,,
니 소식,송하예,열심히 노력하시는 다른 가수분들의 수고를 짓밟지 마세요.,1,,,
니 소식,송하예,아직도 차트에 있네 ㅋ ㅋ,1,,,
니 소식,송하예,와 5월달 곡임? 이정도면 대형 팬덤 있어야 되는 거 아님?,1,,,
니 소식,송하예,그렇게 올라오면 좋나,1,,,
니 소식,송하예,ㅋㅋㅋㅋ이러다 1년 차트인 하겠네,1,,,
니 소식,송하예,딴건 모르겠고 느리게 올라온건 맞음50일 좀 넘게 걸림 3위 한번 찍는데,1,,,
니 소식,송하예,니소식 들었어 그알에서,1,,,
니 소식,송하예,뻔뻔하시네. 그래놓고 sns에 그렇게 올린거였나요...?,1,,,
니 소식,송하예,노래 좋기만하네. 뭐가 사재기라는건가? 확실하지도 않은걸로 마녀사냥하지 맙시다. 아주 키보드로 사람 한명 보낼려고 작정한인간들같네,1,,,
니 소식,송하예,범죄자,1,,,
니 소식,송하예,정정당당하게 음악해라,1,,,
니 소식,송하예,안타까워 ㅋㅋㅋㅋ,1,,,
니 소식,송하예,다른 가수들이 커버해서 부른게 더 잘 부른다고 생각은 했는데 역시 사재기 사기꾼이었고만ㅋㅋ 양심도 없는 ♩♪♬ 그만 내려가세요!!,1,,,
니 소식,송하예,작사작곡이 미친기집애 ㅋㅋㅋㅋㅋ 정정당당하게 음악해라!!,1,,,
니 소식,송하예,이젠 모르는 사람이야ㅋㅋㅋㅋㅋㅋ이젠 완벽히 잊었나봐ㅋㅋㅋㅋㅋㅋ음악은 상품이 아닌 예술입니다,1,,,
니 소식,송하예,내려가,1,,,
니 소식,송하예,사재기 OUT,1,,,
니 소식,송하예,그 사장에 그 직원,1,,,
니 소식,송하예,어쩜 여기는 가수나 소속사 관계자나 둘 다 뻔뻔하냐 진짜 어제 그알 방송보는데 관계자가 박경보고 미친새ㄲㅣ라고 한 거 보고 존내 소름 돋았음 ㅋㅋㅋ,1,,,
니 소식,송하예,빨리 좀 사라져,1,,,
니 소식,송하예,사재기 가수 퇴출했으면 좋겠다,1,,,
니 소식,송하예,부끄러운줄 알아야지,1,,,
니 소식,송하예,방송보고이제야 실감이나~~~!!!!!,1,,,
니 소식,송하예,니 조작,1,,,
니 소식,송하예,안쪽팔리나 진짜,1,,,
니 소식,송하예," 지 음원 팔아서 수십억 받을 수 있다는게 도대체 무슨 얘긴지 모르겠고, ㅋㅋㅋ 일단 그알 나오는 범죄자들 특징 : 발끈하면서 화를 낸다 ",1,,,
니 소식,송하예,♩♪소식,1,,,
니 소식,송하예,쪽팔린줄 알아요,1,,,
니 소식,송하예,사재기는 범죄다.,1,,,
니 소식,송하예,19년 5월 노래가 아직도 50위권인거 너무 코미디다ㅋㅋㅋㅋㅋㅋㅋㅋ 네~ 잘 알겠습니다 사-하!! (사재기 하이라는 뜻),1,,,
니 소식,송하예," 하예님, 그 소식 들었어요? 사재기소식 ",1,,,
니 소식,송하예," 니 소식 그것이 알고싶다에서 알았다...,, ",1,,,
니 소식,송하예,스벌 이 노래는 좋네,1,,,
니 소식,송하예,진짜 인생 그렇게 살지마라,1,,,
니 소식,송하예,언제는 사재기 아니라면서요,1,,,
니 소식,송하예,그 와중에 4업 ㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,그알 본방 후에도 꾸준히 비추 누르는 알바들 수고가 많다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,미친기집애,1,,,
니 소식,송하예,페북홍보 2-3일후 > 사재기 순위 변동 > 커버곡들 올라오는 형식 ♩♪뻔하죠,1,,,
니 소식,송하예,정정당당하게 음악 하세요 사기치지말고,1,,,
니 소식,송하예,그알 보고 왔습니다,1,,,
니 소식,송하예,진짜 뻔뻔하다ㅋㅋㅋ박경이 사재기로 지 이름 불렀을 땐 고소니 뭐니 하더니ㅋㅋㅋㅋㅋ인스타에서도 진.실.된. 음악 하시겠다면서요 사재기가 진실된 음악임?,1,,,
니 소식,송하예,다른 정당하게 음악하는 가수들 마주치면 기분이 어때요?ㅎ,1,,,
니 소식,송하예,그알에 송하예가 사재기 했다는 내용이 어디있음? ㅉㅉ,1,,,
니 소식,송하예,어디서나 당당하게 걷기 실천하시던 우리 하예 어디갔노.... 인스타 댓글 다 막아놓고 ㅋㅋㅋㅋ,1,,,
니 소식,송하예,진짜 묻고싶네요. 왜 가수를 하게 되셨나요? 이렇게 사람들한테 사재기니 조작이니 욕먹으려고? 많은 사람들한테 노래로 이야기하고 노래로 공감을 얻고 싶지 않았어요? 기계로 만들어지고 유명해진 노래가 잠시라면 몰라도 언제까지 큰 공감을 얻어낼지 정말 궁금하네요. 제발 정당하게 음악합시다 동종업계 분들한테 쪽팔리지도 않으세요?,1,,,
니 소식,송하예,노래는 잘 부르는데요 양심이 별로에요 그런꼬리표 달면서 가수 하고 싶었던 거였나요?이미 많은 욕을 먹어서 멘탈 안녕하신진모르겠네요. 그니까 전 욕 안 하겠습니다.그냥..정당하게 노래해주세요.,1,,,
니 소식,송하예,인스타 폭파하셨죠?음악을 사랑합시다.,1,,,
니 소식,송하예,뻔뻔하고 양심도 없는것들 방송보고 나니신경 끌수가 없네 열받네 열심히 한 가수들 몬 죄야 상처받고사재기해서 그런 가수들 앞길 막은거두배로 부메랑 쳐 맞어라,1,,,
니 소식,송하예,퀸하예 너무 예쁜게 죄라 쿵쾅이들 죄다 몰려왔노,1,,,
니 소식,송하예,창피하겠다... 자업자득 ㅎ,1,,,
니 소식,송하예,찔리긴하나봐 이제 순위 안올라가네,1,,,
니 소식,송하예,법적대응?? 하지마세요.. 그건 아닌듯,1,,,
니 소식,송하예,님 소식 sbs에서 잘 봤어요~,1,,,
니 소식,송하예,사재기 안했어도 괜찮은 노래 50~80 머무르다 몇년동안 꾸준히 활동하다 좋은곡 받았어도 상위랭크 했을텐데 아쉽,1,,,
니 소식,송하예,미친듯이 내려가기 시작하네ㅋㅋㅋ수고 앞으로 노래 낼 생각하지마셈^^,1,,,
니 소식,송하예,부끄러워서 고개도 못들고 다니시겠넼ㅋㅋㅋㅋㅋㅋㄱ,1,,,
니 소식,송하예,기계가 사재기곡들만 들으니 유사곡 저꼬라지누,1,,,
니 소식,송하예,뜬지 그렇게 오래됐는데 앨범 댓글이 9999개가 아직도 안 넘어간 가수가 있다?!,1,,,
니 소식,송하예,언니 제발... 이제 그만 내려가요 언 니소식 별로 듣고싶지않아여... 얼굴 붉어지지도 않나 ㅡㅡ,1,,,
니 소식,송하예,기가막히게 순위 내려간거봐....,1,,,
니 소식,송하예,봐라 이곡 절대50위뒤로 안떨어진다,1,,,
니 소식,송하예,알사람들은다알았던사재기리스트중1,1,,,
니 소식,송하예,언니...돌팬들은 니소식부터 알아봤어요...머글들이 눈막귀막 할 때부터..싈드받는다고 아이고 좋다 하고 또 조작하는게 아니라 노력을 했어야죠,1,,,
니 소식,송하예,그만 인정하세요 언니.. 음악 계속 하실거잖아요 더 늦기 전에 그만 인정하시고 정정당당하게 노래하세요,1,,,
니 소식,송하예,그알 뜨자마자 인스타 댓글 막아버리신분 ㅋㅋㅋ,1,,,
니 소식,송하예,Ost 발매 전에 커버 영상이 유투브에 올라온다는 그 하예 언니?,1,,,
니 소식,송하예,사재기 가수중에 송.하.예가 제일 역겨움 호텔 델루나 ost 발매되기도 전에 유튜버들한테 음원 뿌려서 정식 음원 나오기도 전에 커버 영상이 올라오는 기이한 현상 원인이 송.하.예 심지어 사재기도 송.하.예근데 인스타나 SNS에선 억울하다는 둥 열심히 노래하겠다는 둥 뻔뻔하고 적반하장으로 나와서 더 화가 남ㅋㅋ이젠 인스타 댓글창까지 막아놓고ㅋㅋ 이렇게 오래걸려도 쉽게 밝혀질 거 왜 그런 마인드로 살았는지 진짜 역겹고 화가 나 대중인 나도 이렇게 화나는데 진짜 무명 아티스트들은 얼마나 화가나고 얘네 때문에 피해본 유명 아티스트 가수들은 얼마나 화가날까ㅋㅋ,1,,,
니 소식,송하예,퀸하예 온니 멀리안나갈게요~~~다시는 차트에서 안보였으면 좋겠네요ㅎㅎㅎ1위하려고 기계돌리며 발버둥치지 마시고 자기 위치에 맞게 지내세요~~,1,,,
니 소식,송하예,오늘 이영상 오지게 나오든데 ㅋㅋㅋㅋㅋ [가로라이브] 송하예 - '니소식' (Close-up) [Official Cam] YouTube에서,1,,,
니 소식,송하예,우욱 토나온다 우욱 역겹다,1,,,
니 소식,송하예,니 소식 그알에서 알려준데ㅋㅋㅋㅋㄲ 억ㄲㅋㅋ공중파출현 ㅊㅋㅊㅋ,1,,,
니 소식,송하예,그알에 나오던데요 커버사진..떳떳하고 진실되고 순수한 음악하신다매요 정말 떳떳하신지..ㅋㅋ 안창피하세요? 실력이아니고 기계픽이신데,1,,,
니 소식,송하예,ㄲㅈ~,1,,,
니 소식,송하예,우욱..,1,,,
니 소식,송하예,니소식 그알에서 알려주던데ㅎ,1,,,
니 소식,송하예,한때 왜 모르는 애들 1위하지? 했지 그때 대답들이 페북이나 유튜브에서 유명해져서 그런거라고.. 내가 잘모르는 영역이구나했는데 ㅋㅋ역사 조작이었구나 ㅋㅋ,1,,,
니 소식,송하예,^사재기^ QUEEN,1,,,
니 소식,송하예,역시 듣보잡들. 조작에 발담궈서 돈벌 궁리밖에 없것지. 실력도 없는게 .조. 작 ㅎㅎㅎ,1,,,
니 소식,송하예,OUT OUT OUT OUT OUT OUT,1,,,
니 소식,송하예,소름돋네.. 플레이 리스트에서 노래 싹 다 삭제함 다신 안들을거임 ㅃㅃ,1,,,
니 소식,송하예,그알에 나오더라ㅋㅋㅋ 재생 다운로드 곡명 니 소식 아티스트명 송하예 송하예 앨범명 니 소식,1,,,
니 소식,송하예,뻔뻔하다,1,,,
니 소식,송하예,그알한다는 댓글보고쫄려서 인스타댓글닫은거봐ㅋㅋㅋㅋㅋㅋ자기도 안건지 완전 쫄았네ㅋㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,읍재기퀸하예 욕하지마세요 . 다 고소할꼬에여 ;;,1,,,
니 소식,송하예,걍 들어가라 이제 뻔뻔하누,1,,,
니 소식,송하예,사재기?,1,,,
니 소식,송하예,댓글창 왜 닫았게?ㅋㅋㅋㅋㅋ,1,,,
니 소식,송하예,자. 그것이 알고싶다 보고있누?ㅋㅋㅋㅋ,1,,,
니 소식,송하예,주작주작,1,,,
니 소식,송하예,진짜 ㄹㅇ 개뻔뻔♩♪,1,,,
니 소식,송하예,사재기년넘들 바로 인스타하고ㅈ닫았노ㅋㅋㅋㅋㄲㅋㅋㅋ,1,,,
니 소식,송하예,사재기...,1,,,
니 소식,송하예,대학축제에 뻔뻔하게 멜론차트 상위권이라고 자랑하던게 기억나네 물론 사재기하는거 그때도 알고있었지만,1,,,
니 소식,송하예,사재기인고양?,1,,,
니 소식,송하예,진짜 안 부끄러움? 차트에 올라도 이름도 모르는 무명가수+사재기 가수 오명 평생 남을텐데,1,,,
니 소식,송하예,일반인 커버가 조작이였다니,1,,,
니 소식,송하예,알밥들 열일하네.,1,,,
니 소식,송하예,사재기신거 압니다. 재생 다운로드 곡명 짬에서 나오는 바이브 아티스트명 마미손 마미손 앨범명 짬에서 나오는 바이브,1,,,
니 소식,송하예," 이번주 꼭 보세요!! 음원 사재기! 실체 없는 소문인가, 교묘한 조작인가 | 그알 예고 YouTube에서 ",1,,,
니 소식,송하예,사재기 무새들 특 : 증거 없음 ㅋㅋ멜론 최초 사재기 막은 거 : 아이돌 멜론 아이디 탈퇴 재가입 무한 다운로드 ㅋㅋ누가 사재깁니꽈~~~~!,1,,,
니 소식,송하예,솔직히 송하예 곡 나쁘지 않은데.. 사재기 안하고 꾸준히 곡 냈으면 순위는 좀 하위겠지만 계속 팬 쌓으면서 잘될수도 있었음. 어휴,1,,,
니 소식,송하예,ㅡㅡ;;,1,,,
니 소식,송하예,노래 존좋이네.. 이것만 듣고 있다 요즘.사재기 논란인진 모르겠고 그냥 노래 좋은데?,1,,,
니 소식,송하예," 니소식 괜찮은 곡인데, 송하예 목소리가 별로 안끌림. 왜 그렇지? ",1,,,
니 소식,송하예,2019년 지니 연간차트 TOP 10,1,,,
니 소식,송하예,어떻게 바로 전 엘범 좋아요 수가 200갠데 바로 6000개가 되냐;; 인간적으로 말이 된다고 생각함?,1,,,
니 소식,송하예,난 이 노래 좋아,1,,,
니 소식,송하예,고마해라 마이무따,1,,,
니 소식,송하예,그렇지 ! 다시 쭉쭉 올라가자!명곡은 쉽게 안내려간다!노래랑 목소리가 너무 잘어울려!,1,,,
니 소식,송하예,하트수는 중요한게 아님ㅋ숀도 30만 다 되가거든,1,,,
니 소식,송하예,니소식활약으로 상까지 형이 왜 거기서 나와!????? YouTube에서,1,,,
니 소식,송하예,이 곡 인기 ♩♪ 많았는데 다들 왜이럼 ..? 곡 하트수 안보임? 니소식만은 사재기 아니라 생각하고 싶음,1,,,
니 소식,송하예,니소식 유트브 가사집 조회수가 1560만 이고 계속 높아지는데.....아이돌처럼 외국인들버프 않받고!이 노래는 장기집권가는 노래임아마 차트 100밖으로는 절대 안나간다,1,,,
니 소식,송하예,송하예 양심있음ㄴ 내려가야지 이제 ㅋㅋ,1,,,
니 소식,송하예,크리스마스 때도 사재기들 꿈쩍 안 하려고 발악하누___,1,,,
니 소식,송하예,왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈왈,1,,,
니 소식,송하예,에휴;,1,,,
니 소식,송하예,연말인데 콘서트소식은?,1,,,
니 소식,송하예,니소식대박짱짱좋아요,1,,,
니 소식,송하예,띵곡. 재생 다운로드 곡명 별 아티스트명 송하예 송하예 앨범명 화려한 유혹 OST Part.12,1,,,
니 소식,송하예,증거도 없으면서 까는것들 수준 알만하다~~,1,,,
니 소식,송하예," 저는 한때 아티스트로 그리고 지금은 후배 아티스트들을 세상에 내 보내는 제작자로 오랜기간동안 음악을 해 온 사람입니다. 히트곡이 나오려면, 노래 쟝르에 관계없이 「좋은 아티스트 X 좋은 노래 X 좋은 홍보・마켓팅・유통력 X 운」 의 모든 요소들이 퍼팩트스톰처럼 딱 맞아 떨어져야 합니다. 인터넷의 발달로 인해 각종 SNS 와 새로운 미디어의 힘이 TV, 라디오, 잡지, 신문등의 기존 미디어보다도 훨씬 영향력이 강해진 현재는, 그리고, 특히 멜론이나지니같은 음원써비스를 통해 개인과 레스토랑 같은 업소에서 노래가 들려지고 집계되는 대한민국의 독특한 상황에서는 “바이럴마켓팅”의 영향력이 강해 질수 밖에 없습니다. 이렇게 변화하는 음악시장의 현실속에서, 재능이 넘치지만 대형사에 속하지 못한 아티스트나, 대형사처럼 많은 예산을 쓸수 없는 중소, 영세, 인디기획사들이 바이럴마켓팅을 통해 노력하여 히트하는 경우도 많습니다. 한편으로, 이미 널리 알려진 아티스트들의 대부분이 저예산의 바이럴영상 찍고 바이럴마켓팅 하는거 부끄럽다고 안 하시는 분들도 많습니다. 그 대신 유명한 TV 음악방송은 나가지만 시청율이 2-3%도 안 되어 홍보가 잘 안 되어 결과가 나쁜 경우도 파다합니다. 이런 바뀐 음악시장의 메카니즘을 제대로 이해하지 못한채, 증거와 근거가 없는 추측 레벨의 댓글로 아티스트와 작품을 만들기 위해 애쓴 많은 사람들의 노력을 함부로 폄하하고 비난하는 것은 자제해야 한다고 생각합니다. 그런 댓글들로 인해 아티스트와 제작에 참여한 많은 분들이 상처받고, 심지어는 목숨까지도 빼앗아 가는 경우를 우리는 보아 왔습니다. 응원하는 아티스트가 잘 되기를 바라는 팬심은 너무나 아름답습니다. 하지만, 거기서 선을 넘어 다른 아티스트를 폄하하고 비하하는 배타적인 행위와 댓글은 결코 아름답지 않습니다. 대중의 가슴에 와 닿고 영원히 사랑받는 명곡이 될지 의 여부는, 결국에는 “노래의 힘”에 달려있다고 믿고 들으면 되지 않을까 합니다. 접기 ",1,,,
니 소식,송하예,노래가 진짜 좋네요,1,,,
니 소식,송하예,올해 나온 노래중에 니소식이 최고 두번째로 좋은 노래 새사랑 나의 생각을모라하지 마라,1,,,
니 소식,송하예,니소식 재기해^♡^,1,,,
니 소식,송하예,이노래 1위 갔던곡아님?..,1,,,
니 소식,송하예,요즘 발라드 구분을 못 하겟어요,1,,,
니 소식,송하예,니(미)소식,1,,,
니 소식,송하예,니소식 대박 좋아요♥,1,,,
니 소식,송하예,송하얘 네 소식,1,,,
니 소식,송하예,솔직히 노래는 좋음,1,,,
니 소식,송하예,니 소식 갤럽 들음?올해 최강 롱런곡인데 갤럽 들었겠지??,1,,,
니 소식,송하예,여성 최고의 가수조던맘,1,,,
니 소식,송하예,ㅅㅈㄱ^^,1,,,
니 소식,송하예,5월달에 나왔는데 아직까지 50등 유지하고 저번에 나오자마자 1등된게 이상함 솔직히 이건 킹리적 갓심,1,,,
니 소식,송하예,이거 노래는 좋은데...근데 그냥 노래 좋다고 했는데 비추만 오지게 박고 튀는 건 어느 팬덤이냐?,1,,,
니 소식,송하예,눈치있으면 알아서 사라지지..,1,,,
니 소식,송하예,올해 최고의 여성 솔로곡,1,,,
니 소식,송하예,띵곡추천 재생 다운로드 곡명 Dumb Litty 아티스트명 카드 (KARD) 카드 (KARD) 앨범명 KARD 2nd Digital Single ‘Dumb Litty’,1,,,
니 소식,송하예,나만 끝을 미뤘나봐.... 끄츨이 아니라 끄틀..제발,1,,,
